kernel,backend,size,algorithm,trial,mean_best_ms,median_best_ms,std_best_ms,ci95_ms,min_best_ms,max_best_ms
stencil,sycl,4096,bayesian,10,73.96436462402343,73.3407154083252,1.6315608198350775,1.0112518730270124,72.09859085083008,76.6331901550293
stencil,sycl,4096,bayesian,11,73.52187957763672,73.07599830627441,1.4126798830006098,0.8755880628564932,72.09859085083008,76.39406967163086
stencil,sycl,4096,bayesian,12,73.52187957763672,73.07599830627441,1.4126798830006098,0.8755880628564932,72.09859085083008,76.39406967163086
stencil,sycl,4096,bayesian,13,73.49463081359863,72.93975448608398,1.4208593368854237,0.8806577408977887,72.09859085083008,76.39406967163086
stencil,sycl,4096,bayesian,14,73.14032020568848,72.83469581604004,1.3044777756898327,0.8085237019370187,72.01004028320312,76.39406967163086
stencil,sycl,4096,bayesian,15,73.13933982849122,72.83469581604004,1.3049747443225284,0.8088317262867945,72.01004028320312,76.39406967163086
stencil,sycl,4096,bayesian,16,73.13933982849122,72.83469581604004,1.3049747443225284,0.8088317262867945,72.01004028320312,76.39406967163086
stencil,sycl,4096,bayesian,17,73.13070678710938,72.79153060913086,1.3070895256215376,0.8101424813157622,72.01004028320312,76.39406967163086
stencil,sycl,4096,bayesian,18,73.13070678710938,72.79153060913086,1.3070895256215376,0.8101424813157622,72.01004028320312,76.39406967163086
stencil,sycl,4096,bayesian,19,72.79192390441895,72.79153060913086,0.6319777853520478,0.3917038895389277,72.01004028320312,74.0643424987793
stencil,sycl,4096,bayesian,20,72.79192390441895,72.79153060913086,0.6319777853520478,0.3917038895389277,72.01004028320312,74.0643424987793
stencil,sycl,4096,random,1,124.28500175476074,131.37342071533203,14.680999231770388,9.099377596317021,93.2311897277832,134.44514846801758
stencil,sycl,4096,random,2,98.90858154296875,106.81574821472168,22.6455321398057,14.035846236113187,71.90276718139648,131.76663970947266
stencil,sycl,4096,random,3,88.85774612426758,78.89829635620117,20.087387989183757,12.450292064708762,71.90276718139648,122.65151596069336
stencil,sycl,4096,random,4,80.31408081054687,74.1970329284668,13.772702590935017,8.536409505797565,71.90276718139648,117.48236846923828
stencil,sycl,4096,random,5,80.00500373840332,74.1970329284668,12.84967053918164,7.964308312969263,71.90276718139648,114.39159774780273
stencil,sycl,4096,random,6,76.02068481445312,74.1970329284668,4.07043732238524,2.5228831902921103,71.90276718139648,85.72810745239258
stencil,sycl,4096,random,7,74.87046165466309,74.05594825744629,2.2329176657260534,1.3839767076588811,71.90276718139648,79.75023651123047
stencil,sycl,4096,random,8,74.81115646362305,74.05594825744629,2.198240712254243,1.3624837092227067,71.90276718139648,79.75023651123047
stencil,sycl,4096,random,9,74.81115646362305,74.05594825744629,2.198240712254243,1.3624837092227067,71.90276718139648,79.75023651123047
stencil,sycl,4096,random,10,74.81115646362305,74.05594825744629,2.198240712254243,1.3624837092227067,71.90276718139648,79.75023651123047
stencil,sycl,4096,random,11,74.67269783020019,74.04866981506348,2.2218151699345636,1.3770953094738272,71.56009292602539,79.75023651123047
stencil,sycl,4096,random,12,74.529545211792,73.84451484680176,2.2789840195200077,1.412528929550536,71.56009292602539,79.75023651123047
stencil,sycl,4096,random,13,74.529545211792,73.84451484680176,2.2789840195200077,1.412528929550536,71.56009292602539,79.75023651123047
stencil,sycl,4096,random,14,74.35323753356934,73.84451484680176,2.1804338847371905,1.3514469231830002,71.56009292602539,79.75023651123047
stencil,sycl,4096,random,15,73.53274574279786,73.84451484680176,1.5219849403733512,0.9433360393068487,70.51409149169922,75.7102279663086
stencil,sycl,4096,random,16,73.04579658508301,73.23767471313477,1.2752461872999428,0.7904057757454479,70.51409149169922,74.68155288696289
stencil,sycl,4096,random,17,72.79531898498536,73.04100608825684,1.4342728221053473,0.8889715051703575,70.51409149169922,74.68155288696289
stencil,sycl,4096,random,18,72.77047424316406,73.04100608825684,1.4086622471950687,0.8730979063854003,70.51409149169922,74.68155288696289
stencil,sycl,4096,random,19,72.0831413269043,72.28279304504395,1.5961297202140063,0.9892914499648572,69.46840286254883,73.9774284362793
stencil,sycl,4096,random,20,72.05972633361816,72.28279304504395,1.5666992878428831,0.9710502789968626,69.46840286254883,73.87146377563477
stencil,cuda,4096,bayesian,1,88.2816722869873,91.90836715698242,17.882692770228484,11.083807810785832,65.48788833618164,108.56705856323242
stencil,cuda,4096,bayesian,2,75.68182563781738,72.83790397644043,12.0869505907657,7.491569591216523,65.48788833618164,104.5656623840332
stencil,cuda,4096,bayesian,3,72.43342590332031,67.42568969726562,10.764739797976677,6.672054851410755,65.41011047363281,100.23313522338867
stencil,cuda,4096,bayesian,4,71.75320968627929,67.42568969726562,10.651180830403618,6.601670274102212,65.41011047363281,100.23313522338867
stencil,cuda,4096,bayesian,5,71.44814529418946,67.0965690612793,10.746530433491914,6.660768570373613,65.41011047363281,100.23313522338867
stencil,cuda,4096,bayesian,6,68.56188621520997,67.0965690612793,3.939337700337184,2.4416268027045294,65.41011047363281,78.62042999267578
stencil,cuda,4096,bayesian,7,67.23561477661133,67.05864906311035,1.8581400968518642,1.1516871638766006,65.25352096557617,70.53268814086914
stencil,cuda,4096,bayesian,8,67.12515716552734,67.05864906311035,1.9420021350418366,1.2036653936578507,65.25352096557617,70.53268814086914
stencil,cuda,4096,bayesian,9,66.86681480407715,66.39132118225098,1.778497117172729,1.1023239336526003,65.25352096557617,70.23054504394531
stencil,cuda,4096,bayesian,10,66.64228172302246,65.57134437561035,1.880680810007965,1.1656580426335297,64.88251113891602,70.23054504394531
stencil,cuda,4096,bayesian,11,66.61142272949219,65.47816848754883,1.9052864813524115,1.1809087957355036,64.76027297973633,70.23054504394531
stencil,cuda,4096,bayesian,12,66.59586601257324,65.44899940490723,1.9181810148602583,1.188900910404534,64.7056655883789,70.23054504394531
stencil,cuda,4096,bayesian,13,66.42133979797363,65.44899940490723,1.7152010145963494,1.0630926028266101,64.7056655883789,70.23054504394531
stencil,cuda,4096,bayesian,14,66.4030632019043,65.44899940490723,1.7030455572868186,1.0555585723311944,64.7056655883789,70.23054504394531
stencil,cuda,4096,bayesian,15,65.87189636230468,65.3486328125,1.0732268622041987,0.6651929008056252,64.7056655883789,67.6980972290039
stencil,cuda,4096,bayesian,16,65.87189636230468,65.3486328125,1.0732268622041987,0.6651929008056252,64.7056655883789,67.6980972290039
stencil,cuda,4096,bayesian,17,65.87189636230468,65.3486328125,1.0732268622041987,0.6651929008056252,64.7056655883789,67.6980972290039
stencil,cuda,4096,bayesian,18,65.81224327087402,65.29829597473145,1.1199403076421244,0.6941461942534433,64.7056655883789,67.6980972290039
stencil,cuda,4096,bayesian,19,65.7938835144043,65.26016807556152,1.1282692102703158,0.6993085015855532,64.7056655883789,67.6980972290039
stencil,cuda,4096,bayesian,20,65.7938835144043,65.26016807556152,1.1282692102703158,0.6993085015855532,64.7056655883789,67.6980972290039
stencil,cuda,4096,random,1,91.8929832458496,98.41026496887207,13.79872413933924,8.55253782859309,68.07022476196289,107.09037017822266
stencil,cuda,4096,random,2,84.46765823364258,79.7761287689209,14.432381773343105,8.945282899113382,67.08205032348633,103.27619552612305
stencil,cuda,4096,random,3,81.41284561157227,78.04986381530762,14.415377438636263,8.934743503270566,67.08205032348633,103.27619552612305
stencil,cuda,4096,random,4,73.58374404907227,69.41658210754395,10.486781042939926,6.4997742301565715,67.08205032348633,98.53395462036133
stencil,cuda,4096,random,5,69.81637115478516,67.9050235748291,5.38220709583743,3.3359265192670207,65.29792022705078,84.06512069702148
stencil,cuda,4096,random,6,67.58001251220703,67.41024971008301,2.1826291009157104,1.3528075322667925,65.16003036499023,70.82283020019531
stencil,cuda,4096,random,7,67.21203956604003,67.10775947570801,1.8638878036421929,1.1552496294535306,65.16003036499023,70.82283020019531
stencil,cuda,4096,random,8,67.21203956604003,67.10775947570801,1.8638878036421929,1.1552496294535306,65.16003036499023,70.82283020019531
stencil,cuda,4096,random,9,66.49160118103028,66.27090454101562,1.5715134741240924,0.9740341425677381,64.28425598144531,69.356689453125
stencil,cuda,4096,random,10,66.30599632263184,66.27090454101562,1.2776641031741487,0.7919044155306688,64.28425598144531,68.07159805297852
stencil,cuda,4096,random,11,65.97028884887695,65.44608688354492,1.3000955113798367,0.8058075463774419,64.28425598144531,68.07159805297852
stencil,cuda,4096,random,12,65.97028884887695,65.44608688354492,1.3000955113798367,0.8058075463774419,64.28425598144531,68.07159805297852
stencil,cuda,4096,random,13,65.91438179016113,65.44608688354492,1.2254924725193874,0.7595681038363038,64.28425598144531,68.07159805297852
stencil,cuda,4096,random,14,65.91438179016113,65.44608688354492,1.2254924725193874,0.7595681038363038,64.28425598144531,68.07159805297852
stencil,cuda,4096,random,15,65.91438179016113,65.44608688354492,1.2254924725193874,0.7595681038363038,64.28425598144531,68.07159805297852
stencil,cuda,4096,random,16,65.84129066467285,65.44608688354492,1.097665555554612,0.6803401598746658,64.28425598144531,67.3406867980957
stencil,cuda,4096,random,17,65.84129066467285,65.44608688354492,1.097665555554612,0.6803401598746658,64.28425598144531,67.3406867980957
stencil,cuda,4096,random,18,65.65228729248047,65.31485557556152,1.0000427474389315,0.6198329165301502,64.28425598144531,67.3406867980957
stencil,cuda,4096,random,19,65.65228729248047,65.31485557556152,1.0000427474389315,0.6198329165301502,64.28425598144531,67.3406867980957
stencil,cuda,4096,random,20,65.65228729248047,65.31485557556152,1.0000427474389315,0.6198329165301502,64.28425598144531,67.3406867980957
