kernel,backend,size,M,N,K,config_id,BM,BN,BK,TM,TN,algorithms,sample_count,mean_time_ms,best_time_ms,mean_gflops,best_gflops,threads_per_block,shared_memory_bytes,active_blocks_per_sm,theoretical_occupancy
stencil,sycl,2048,2048,2048,512,16_128_1_4_2,16,128,1,4,2,bayesian,2,27.931519508361816,27.92957305908203,460.4027507561763,460.434834603328,256,9432,5,0.625
stencil,sycl,2048,2048,2048,512,16_128_2_1_2,16,128,2,1,2,random,2,37.35640048980713,37.33294868469238,344.2449821610953,344.4610941560284,1024,9504,2,1.0
stencil,sycl,2048,2048,2048,512,16_128_2_1_4,16,128,2,1,4,random,1,45.38074493408203,45.38074493408203,283.37455391442944,283.37455391442944,512,9504,4,1.0
stencil,sycl,2048,2048,2048,512,16_128_2_2_1,16,128,2,2,1,bayesian;random,2,34.75105571746826,34.46958541870117,370.0777369341792,373.0752254717591,1024,9504,2,1.0
stencil,sycl,2048,2048,2048,512,16_128_2_2_2,16,128,2,2,2,bayesian;random,2,31.460435390472412,31.164170265197754,408.7956416226477,412.64529883412246,512,9504,4,1.0
stencil,sycl,2048,2048,2048,512,16_128_2_4_1,16,128,2,4,1,random,3,28.642378489176433,28.541349411010742,448.98192530060857,450.5655344746573,512,9504,4,1.0
stencil,sycl,2048,2048,2048,512,16_128_2_4_2,16,128,2,4,2,random,1,28.16507339477539,28.16507339477539,456.58494021128587,456.58494021128587,256,9504,5,0.625
stencil,sycl,2048,2048,2048,512,16_128_2_4_4,16,128,2,4,4,bayesian;random,4,44.7489333152771,44.47785186767578,287.3793119072007,289.127010680698,128,9504,5,0.3125
stencil,sycl,2048,2048,2048,512,16_128_8_1_2,16,128,8,1,2,bayesian,1,37.486406326293945,37.486406326293945,343.0509780015866,343.0509780015866,1024,9936,2,1.0
stencil,sycl,2048,2048,2048,512,16_128_8_1_4,16,128,8,1,4,random,1,45.51667404174805,45.51667404174805,282.528295898883,282.528295898883,512,9936,4,1.0
stencil,sycl,2048,2048,2048,512,16_128_8_2_2,16,128,8,2,2,bayesian,2,31.686174869537354,31.524775505065918,405.85782498891945,407.9251365305832,512,9936,4,1.0
stencil,sycl,2048,2048,2048,512,16_128_8_2_4,16,128,8,2,4,bayesian;random,2,45.71195411682129,45.70601463317871,281.3213483772955,281.3579012567179,256,9936,4,0.5
stencil,sycl,2048,2048,2048,512,16_128_8_4_1,16,128,8,4,1,random,1,28.615915298461914,28.615915298461914,449.39147386598546,449.39147386598546,512,9936,4,1.0
stencil,sycl,2048,2048,2048,512,16_32_0_1_2,16,32,0,1,2,bayesian,1,36.17197227478027,36.17197227478027,355.51692493599637,355.51692493599637,256,2448,8,1.0
stencil,sycl,2048,2048,2048,512,16_32_0_2_2,16,32,0,2,2,bayesian;random,2,32.73312854766846,32.43107986450195,392.8999154323908,396.52544428765316,128,2448,16,1.0
stencil,sycl,2048,2048,2048,512,16_32_0_4_1,16,32,0,4,1,random,1,29.19746208190918,29.19746208190918,440.4406217199245,440.4406217199245,128,2448,16,1.0
stencil,sycl,2048,2048,2048,512,16_32_0_4_4,16,32,0,4,4,random,1,44.46216011047363,44.46216011047363,289.22905050154594,289.22905050154594,32,2448,20,0.3125
stencil,sycl,2048,2048,2048,512,16_32_1_2_1,16,32,1,2,1,bayesian,1,34.497880935668945,34.497880935668945,372.76922533243817,372.76922533243817,256,2520,8,1.0
stencil,sycl,2048,2048,2048,512,16_32_1_2_2,16,32,1,2,2,random,1,33.29787254333496,33.29787254333496,386.2033027865037,386.2033027865037,128,2520,16,1.0
stencil,sycl,2048,2048,2048,512,16_32_1_2_4,16,32,1,2,4,bayesian,1,44.74541664123535,44.74541664123535,287.39811398133315,287.39811398133315,64,2520,19,0.59375
stencil,sycl,2048,2048,2048,512,16_32_1_4_1,16,32,1,4,1,bayesian;random,2,28.88351345062256,28.848085403442383,445.22864995640373,445.77476016711574,128,2520,16,1.0
stencil,sycl,2048,2048,2048,512,16_32_1_4_2,16,32,1,4,2,random,2,30.117741584777832,29.728549003601074,427.05380459378466,432.5723515951712,64,2520,19,0.59375
stencil,sycl,2048,2048,2048,512,16_32_1_4_4,16,32,1,4,4,bayesian;random,4,44.906357288360596,44.71702003479004,286.37047071130814,287.58062013065853,32,2520,19,0.296875
stencil,sycl,2048,2048,2048,512,16_32_2_1_2,16,32,2,1,2,bayesian,1,36.667924880981445,36.667924880981445,350.7083750646049,350.7083750646049,256,2592,8,1.0
stencil,sycl,2048,2048,2048,512,16_32_2_1_4,16,32,2,1,4,random,2,46.14828300476074,46.00431442260742,278.6641814902926,279.53352883094954,128,2592,16,1.0
stencil,sycl,2048,2048,2048,512,16_32_2_2_2,16,32,2,2,2,random,2,32.42053699493408,32.36108207702637,396.6557248053709,397.3831382211207,128,2592,16,1.0
stencil,sycl,2048,2048,2048,512,16_32_2_2_4,16,32,2,2,4,random,1,44.89320182800293,44.89320182800293,286.4520200913472,286.4520200913472,64,2592,18,0.5625
stencil,sycl,2048,2048,2048,512,16_32_2_4_1,16,32,2,4,1,random,1,28.25897216796875,28.25897216796875,455.0678020263027,455.0678020263027,128,2592,16,1.0
stencil,sycl,2048,2048,2048,512,16_32_2_4_2,16,32,2,4,2,bayesian;random,4,30.23311686515808,29.768628120422363,425.38857073369275,431.989956002633,64,2592,18,0.5625
stencil,sycl,2048,2048,2048,512,16_32_2_4_4,16,32,2,4,4,bayesian,2,44.76574516296387,44.481239318847656,287.2792076085532,289.10499232765414,32,2592,18,0.28125
stencil,sycl,2048,2048,2048,512,16_32_8_1_1,16,32,8,1,1,bayesian;random,2,40.11540412902832,39.865234375,320.58130229547413,322.5805279615893,512,3024,4,1.0
stencil,sycl,2048,2048,2048,512,16_32_8_1_2,16,32,8,1,2,bayesian,1,37.05686950683594,37.05686950683594,347.0273804328707,347.0273804328707,256,3024,8,1.0
stencil,sycl,2048,2048,2048,512,16_32_8_1_4,16,32,8,1,4,random,1,45.27950859069824,45.27950859069824,284.0081253585375,284.0081253585375,128,3024,16,1.0
stencil,sycl,2048,2048,2048,512,16_32_8_2_1,16,32,8,2,1,random,1,33.883941650390625,33.883941650390625,379.5233885326841,379.5233885326841,256,3024,8,1.0
stencil,sycl,2048,2048,2048,512,16_32_8_2_2,16,32,8,2,2,bayesian,1,33.24851417541504,33.24851417541504,386.77663260840956,386.77663260840956,128,3024,16,1.0
stencil,sycl,2048,2048,2048,512,16_32_8_2_4,16,32,8,2,4,bayesian;random,3,45.09751828511556,44.735103607177734,285.1765170079162,287.4643694786628,64,3024,16,0.5
stencil,sycl,2048,2048,2048,512,16_32_8_4_1,16,32,8,4,1,random,2,28.746737957000732,28.48147201538086,447.3844467176387,451.51277100619467,128,3024,16,1.0
stencil,sycl,2048,2048,2048,512,16_32_8_4_2,16,32,8,4,2,random,1,30.410886764526367,30.410886764526367,422.8666020683295,422.8666020683295,64,3024,16,0.5
stencil,sycl,2048,2048,2048,512,16_32_8_4_4,16,32,8,4,4,bayesian,2,45.10092258453369,45.05912399291992,285.13295650203906,285.3972117616098,32,3024,16,0.25
stencil,sycl,2048,2048,2048,512,16_64_0_1_1,16,64,0,1,1,bayesian;random,21,42.98390252249582,42.43708419799805,299.18875283723844,303.0309125858052,1024,4752,2,1.0
stencil,sycl,2048,2048,2048,512,16_64_0_1_2,16,64,0,1,2,random,2,35.17988204956055,34.77470588684082,365.5911743377532,369.8017862134181,512,4752,4,1.0
stencil,sycl,2048,2048,2048,512,16_64_0_1_4,16,64,0,1,4,random,1,44.51054382324219,44.51054382324219,288.9146536395494,288.9146536395494,256,4752,8,1.0
stencil,sycl,2048,2048,2048,512,16_64_0_2_1,16,64,0,2,1,bayesian;random,3,33.440046310424805,33.19316291809082,384.5922468908726,387.4216019646391,512,4752,4,1.0
stencil,sycl,2048,2048,2048,512,16_64_0_2_2,16,64,0,2,2,random,1,31.555485725402832,31.555485725402832,407.5281383372157,407.5281383372157,256,4752,8,1.0
stencil,sycl,2048,2048,2048,512,16_64_0_2_4,16,64,0,2,4,bayesian,1,43.97740936279297,43.97740936279297,292.417141853744,292.417141853744,128,4752,10,0.625
stencil,sycl,2048,2048,2048,512,16_64_0_4_1,16,64,0,4,1,bayesian,1,28.452407836914062,28.452407836914062,451.9739919978162,451.9739919978162,256,4752,8,1.0
stencil,sycl,2048,2048,2048,512,16_64_0_4_2,16,64,0,4,2,random,2,28.785682201385498,28.65062713623047,446.75096956317316,448.847010952094,128,4752,10,0.625
stencil,sycl,2048,2048,2048,512,16_64_0_4_4,16,64,0,4,4,bayesian,1,45.12109565734863,45.12109565734863,285.00523235644437,285.00523235644437,64,4752,10,0.3125
stencil,sycl,2048,2048,2048,512,16_64_1_1_2,16,64,1,1,2,bayesian,1,36.252471923828125,36.252471923828125,354.7274894528643,354.7274894528643,512,4824,4,1.0
stencil,sycl,2048,2048,2048,512,16_64_1_1_4,16,64,1,1,4,random,1,44.25265693664551,44.25265693664551,290.59833334777414,290.59833334777414,256,4824,8,1.0
stencil,sycl,2048,2048,2048,512,16_64_1_2_1,16,64,1,2,1,bayesian,1,33.41335487365723,33.41335487365723,384.8685174124345,384.8685174124345,512,4824,4,1.0
stencil,sycl,2048,2048,2048,512,16_64_1_2_2,16,64,1,2,2,bayesian;random,5,31.363662338256837,31.128928184509277,410.03900896420726,413.11246811251954,256,4824,8,1.0
stencil,sycl,2048,2048,2048,512,16_64_1_4_1,16,64,1,4,1,random,2,28.610124588012695,28.609582901000977,449.48243119493316,449.49094142683464,256,4824,8,1.0
stencil,sycl,2048,2048,2048,512,16_64_2_1_1,16,64,2,1,1,random,1,41.890262603759766,41.890262603759766,306.9865776120917,306.9865776120917,1024,4896,2,1.0
stencil,sycl,2048,2048,2048,512,16_64_2_1_2,16,64,2,1,2,bayesian,1,34.77343940734863,34.77343940734863,369.8152547223259,369.8152547223259,512,4896,4,1.0
stencil,sycl,2048,2048,2048,512,16_64_2_2_1,16,64,2,2,1,random,2,33.118507385253906,32.92167854309082,388.3086408674427,390.61642422539353,512,4896,4,1.0
stencil,sycl,2048,2048,2048,512,16_64_2_2_2,16,64,2,2,2,bayesian,2,31.34135675430298,31.002026557922363,410.3605365915664,414.8034751203636,256,4896,8,1.0
stencil,sycl,2048,2048,2048,512,16_64_2_2_4,16,64,2,2,4,random,1,44.64799880981445,44.64799880981445,288.0251902616784,288.0251902616784,128,4896,10,0.625
stencil,sycl,2048,2048,2048,512,16_64_2_4_2,16,64,2,4,2,bayesian;random,6,28.94444990158081,28.82469940185547,444.2963285104899,446.1364253176638,128,4896,10,0.625
stencil,sycl,2048,2048,2048,512,16_64_8_1_1,16,64,8,1,1,bayesian,2,42.06375598907471,41.655574798583984,305.74919197906326,308.71614217737664,1024,5328,2,1.0
stencil,sycl,2048,2048,2048,512,16_64_8_1_2,16,64,8,1,2,random,1,34.84328651428223,34.84328651428223,369.0739203584829,369.0739203584829,512,5328,4,1.0
stencil,sycl,2048,2048,2048,512,16_64_8_1_4,16,64,8,1,4,bayesian;random,2,45.06576442718506,45.0590705871582,285.3551648169183,285.3975500254774,256,5328,8,1.0
stencil,sycl,2048,2048,2048,512,16_64_8_2_1,16,64,8,2,1,bayesian,2,33.72239875793457,33.624786376953125,381.34464254031855,382.4484773772196,512,5328,4,1.0
stencil,sycl,2048,2048,2048,512,16_64_8_2_2,16,64,8,2,2,random,2,31.310866355895996,31.070332527160645,410.73623349221987,413.8915584749033,256,5328,8,1.0
stencil,sycl,2048,2048,2048,512,16_64_8_4_1,16,64,8,4,1,bayesian;random,5,28.472455978393555,28.011539459228516,451.68787939025214,459.08752607894615,256,5328,8,1.0
stencil,sycl,2048,2048,2048,512,32_128_0_1_4,32,128,0,1,4,bayesian;random,2,48.6317777633667,48.518287658691406,264.43241390089315,265.04950962951693,1024,17680,2,1.0
stencil,sycl,2048,2048,2048,512,32_128_0_2_2,32,128,0,2,2,random,3,34.694650650024414,34.34132385253906,370.6783831856619,374.4686258229151,1024,17680,2,1.0
stencil,sycl,2048,2048,2048,512,32_128_0_2_4,32,128,0,2,4,random,1,47.99015426635742,47.99015426635742,267.9663891185922,267.9663891185922,512,17680,2,0.5
stencil,sycl,2048,2048,2048,512,32_128_0_4_1,32,128,0,4,1,random,1,30.196195602416992,30.196195602416992,425.8731305532631,425.8731305532631,1024,17680,2,1.0
stencil,sycl,2048,2048,2048,512,32_128_0_4_2,32,128,0,4,2,bayesian;random,2,29.00546169281006,28.62042236328125,443.43424037134866,449.3207049417445,512,17680,2,0.5
stencil,sycl,2048,2048,2048,512,32_128_0_4_4,32,128,0,4,4,bayesian;random,4,45.40343236923218,44.97919464111328,283.2416674282815,285.9043710010213,256,17680,2,0.25
stencil,sycl,2048,2048,2048,512,32_128_1_1_4,32,128,1,1,4,random,1,49.85801315307617,49.85801315307617,257.92741304226183,257.92741304226183,1024,17816,2,1.0
stencil,sycl,2048,2048,2048,512,32_128_1_2_2,32,128,1,2,2,bayesian;random,3,35.142395655314125,34.86319351196289,365.94503337878035,368.86317794115246,1024,17816,2,1.0
stencil,sycl,2048,2048,2048,512,32_128_1_2_4,32,128,1,2,4,bayesian,1,48.74351119995117,48.74351119995117,263.82482581625925,263.82482581625925,512,17816,2,0.5
stencil,sycl,2048,2048,2048,512,32_128_1_4_1,32,128,1,4,1,bayesian;random,5,29.99047985076904,29.56148624420166,428.83060662478715,435.0169759993842,1024,17816,2,1.0
stencil,sycl,2048,2048,2048,512,32_128_1_4_2,32,128,1,4,2,bayesian,1,29.383495330810547,29.383495330810547,437.65209711166324,437.65209711166324,512,17816,2,0.5
stencil,sycl,2048,2048,2048,512,32_128_2_1_4,32,128,2,1,4,bayesian;random,2,47.36405563354492,47.0923957824707,271.51753028701273,273.07483805669557,1024,17952,2,1.0
stencil,sycl,2048,2048,2048,512,32_128_2_2_2,32,128,2,2,2,random,2,34.88984966278076,34.62961006164551,368.60187042929454,371.3512317669146,1024,17952,2,1.0
stencil,sycl,2048,2048,2048,512,32_128_2_4_1,32,128,2,4,1,bayesian;random,4,30.163459539413452,30.042848587036133,426.3415944009955,428.0469048979977,1024,17952,2,1.0
stencil,sycl,2048,2048,2048,512,32_128_2_4_2,32,128,2,4,2,bayesian;random,5,28.652624893188477,28.368183135986328,448.86800293566654,453.31589585259076,512,17952,2,0.5
stencil,sycl,2048,2048,2048,512,32_128_2_4_4,32,128,2,4,4,random,1,45.01715850830078,45.01715850830078,285.66326214545,285.66326214545,256,17952,2,0.25
stencil,sycl,2048,2048,2048,512,32_128_8_2_2,32,128,8,2,2,bayesian,3,34.941427866617836,34.75648307800293,368.043981595934,369.9956731277803,1024,18768,2,1.0
stencil,sycl,2048,2048,2048,512,32_128_8_2_4,32,128,8,2,4,bayesian,1,48.425113677978516,48.425113677978516,265.55948711893296,265.55948711893296,512,18768,2,0.5
stencil,sycl,2048,2048,2048,512,32_128_8_4_2,32,128,8,4,2,bayesian,3,28.647098859151203,28.61091709136963,448.9028635621105,449.4699806696896,512,18768,2,0.5
stencil,sycl,2048,2048,2048,512,32_128_8_4_4,32,128,8,4,4,bayesian,1,45.44722366333008,45.44722366333008,282.9600427798216,282.9600427798216,256,18768,2,0.25
stencil,sycl,2048,2048,2048,512,32_32_0_1_1,32,32,0,1,1,bayesian;random,3,44.27482922871908,44.21141815185547,290.45381799380954,290.86939278513734,1024,4624,2,1.0
stencil,sycl,2048,2048,2048,512,32_32_0_1_2,32,32,0,1,2,random,2,36.61850929260254,36.57401657104492,351.18216403090764,351.60886218280064,512,4624,4,1.0
stencil,sycl,2048,2048,2048,512,32_32_0_1_4,32,32,0,1,4,bayesian;random,3,45.79989115397135,45.18652153015137,280.80862031449965,284.59257133610396,256,4624,8,1.0
stencil,sycl,2048,2048,2048,512,32_32_0_2_4,32,32,0,2,4,bayesian;random,3,44.995144526163735,44.5898494720459,285.81632799419435,288.40080207182547,128,4624,10,0.625
stencil,sycl,2048,2048,2048,512,32_32_0_4_1,32,32,0,4,1,random,1,29.467318534851074,29.467318534851074,436.40714497964046,436.40714497964046,256,4624,8,1.0
stencil,sycl,2048,2048,2048,512,32_32_0_4_4,32,32,0,4,4,random,1,45.780832290649414,45.780832290649414,280.89809006435564,280.89809006435564,64,4624,10,0.3125
stencil,sycl,2048,2048,2048,512,32_32_1_1_1,32,32,1,1,1,random,1,43.40226745605469,43.40226745605469,296.2920857768698,296.2920857768698,1024,4760,2,1.0
stencil,sycl,2048,2048,2048,512,32_32_1_1_2,32,32,1,1,2,random,2,36.67098903656006,36.34187889099121,350.70731820086723,353.8548017996891,512,4760,4,1.0
stencil,sycl,2048,2048,2048,512,32_32_1_1_4,32,32,1,1,4,bayesian;random,2,45.698341369628906,45.329402923583984,281.42348727108674,283.6955159916596,256,4760,8,1.0
stencil,sycl,2048,2048,2048,512,32_32_1_2_2,32,32,1,2,2,random,2,33.08201789855957,32.84575271606445,388.743042835451,391.5193682168366,256,4760,8,1.0
stencil,sycl,2048,2048,2048,512,32_32_1_2_4,32,32,1,2,4,bayesian,2,44.719725608825684,44.38726043701172,287.579115971783,289.71709957745156,128,4760,10,0.625
stencil,sycl,2048,2048,2048,512,32_32_1_4_2,32,32,1,4,2,bayesian;random,2,29.708098888397217,29.255637168884277,432.9705527625056,439.5648017428031,128,4760,10,0.625
stencil,sycl,2048,2048,2048,512,32_32_2_1_2,32,32,2,1,2,bayesian;random,2,36.54147148132324,36.524349212646484,351.92209438096575,352.0869948189888,512,4896,4,1.0
stencil,sycl,2048,2048,2048,512,32_32_2_1_4,32,32,2,1,4,random,1,46.380971908569336,46.380971908569336,277.26345142896923,277.26345142896923,256,4896,8,1.0
stencil,sycl,2048,2048,2048,512,32_32_2_2_1,32,32,2,2,1,bayesian,1,33.575103759765625,33.575103759765625,383.0144038872739,383.0144038872739,512,4896,4,1.0
stencil,sycl,2048,2048,2048,512,32_32_2_2_4,32,32,2,2,4,random,1,45.33973503112793,45.33973503112793,283.63086690231336,283.63086690231336,128,4896,10,0.625
stencil,sycl,2048,2048,2048,512,32_32_2_4_1,32,32,2,4,1,bayesian,2,29.477051258087158,29.451010704040527,436.26339268166794,436.6487955619027,256,4896,8,1.0
stencil,sycl,2048,2048,2048,512,32_32_2_4_2,32,32,2,4,2,random,1,30.31512451171875,30.31512451171875,424.2023926713175,424.2023926713175,128,4896,10,0.625
stencil,sycl,2048,2048,2048,512,32_32_8_1_1,32,32,8,1,1,bayesian;random,2,43.28555393218994,43.26042366027832,297.09109664314286,297.26357866919847,1024,5712,2,1.0
stencil,sycl,2048,2048,2048,512,32_32_8_1_2,32,32,8,1,2,random,1,36.502418518066406,36.502418518066406,352.2985290860996,352.2985290860996,512,5712,4,1.0
stencil,sycl,2048,2048,2048,512,32_32_8_1_4,32,32,8,1,4,random,1,46.17518424987793,46.17518424987793,278.4991237373134,278.4991237373134,256,5712,8,1.0
stencil,sycl,2048,2048,2048,512,32_32_8_4_1,32,32,8,4,1,bayesian,4,29.244237661361694,29.0552396774292,439.7440677653991,442.5965331819224,256,5712,8,1.0
stencil,sycl,2048,2048,2048,512,32_32_8_4_2,32,32,8,4,2,bayesian;random,2,29.90513324737549,29.62019157409668,430.0571357086017,434.15480010757426,128,5712,8,0.5
stencil,sycl,2048,2048,2048,512,32_64_0_2_1,32,64,0,2,1,bayesian;random,2,34.91589069366455,34.77959632873535,368.31207934368945,369.7497875032871,1024,8976,2,1.0
stencil,sycl,2048,2048,2048,512,32_64_0_2_2,32,64,0,2,2,bayesian;random,3,32.34328746795654,31.92130184173584,397.6367867831224,402.8578914405799,512,8976,4,1.0
stencil,sycl,2048,2048,2048,512,32_64_0_2_4,32,64,0,2,4,random,1,45.63018226623535,45.63018226623535,281.82548728313407,281.82548728313407,256,8976,5,0.625
stencil,sycl,2048,2048,2048,512,32_64_0_4_1,32,64,0,4,1,bayesian;random,2,29.161248683929443,29.099645614624023,440.98954335421547,441.92113272806785,512,8976,4,1.0
stencil,sycl,2048,2048,2048,512,32_64_0_4_2,32,64,0,4,2,random,1,28.97898769378662,28.97898769378662,443.7611309230535,443.7611309230535,256,8976,5,0.625
stencil,sycl,2048,2048,2048,512,32_64_0_4_4,32,64,0,4,4,bayesian,2,45.0798397064209,45.02761268615723,285.26644496664005,285.5969389634875,128,8976,5,0.3125
stencil,sycl,2048,2048,2048,512,32_64_1_1_2,32,64,1,1,2,bayesian,1,39.16690444946289,39.16690444946289,328.3320071565255,328.3320071565255,1024,9112,2,1.0
stencil,sycl,2048,2048,2048,512,32_64_1_1_4,32,64,1,1,4,bayesian,1,45.459463119506836,45.459463119506836,282.8838589270939,282.8838589270939,512,9112,4,1.0
stencil,sycl,2048,2048,2048,512,32_64_1_2_2,32,64,1,2,2,bayesian,1,32.37004852294922,32.37004852294922,397.2730637979394,397.2730637979394,512,9112,4,1.0
stencil,sycl,2048,2048,2048,512,32_64_1_2_4,32,64,1,2,4,bayesian,3,45.24155044555664,44.69849395751953,284.26746647838775,287.6998129785228,256,9112,5,0.625
stencil,sycl,2048,2048,2048,512,32_64_1_4_1,32,64,1,4,1,bayesian;random,5,28.89896354675293,28.359179496765137,445.03219393966873,453.45981725130235,512,9112,4,1.0
stencil,sycl,2048,2048,2048,512,32_64_1_4_2,32,64,1,4,2,bayesian,3,28.23970127105713,28.086365699768066,455.3858673993344,457.86444887407396,256,9112,5,0.625
stencil,sycl,2048,2048,2048,512,32_64_2_1_2,32,64,2,1,2,random,2,38.34768486022949,38.31584167480469,335.34637791281256,335.62484314304317,1024,9248,2,1.0
stencil,sycl,2048,2048,2048,512,32_64_2_1_4,32,64,2,1,4,bayesian,1,44.780982971191406,44.780982971191406,287.1698542274733,287.1698542274733,512,9248,4,1.0
stencil,sycl,2048,2048,2048,512,32_64_2_2_1,32,64,2,2,1,bayesian;random,3,35.07416025797526,34.556800842285156,366.6926589066277,372.133647749715,1024,9248,2,1.0
stencil,sycl,2048,2048,2048,512,32_64_2_2_2,32,64,2,2,2,bayesian;random,2,32.320613861083984,32.196388244628906,397.88657432998264,399.4158678386946,512,9248,4,1.0
stencil,sycl,2048,2048,2048,512,32_64_2_2_4,32,64,2,2,4,bayesian;random,2,45.24523639678955,44.984500885009766,284.23269383883076,285.87064653384357,256,9248,5,0.625
stencil,sycl,2048,2048,2048,512,32_64_2_4_1,32,64,2,4,1,bayesian;random,4,29.16316294670105,29.03558349609375,440.9694229979368,442.89615718348017,512,9248,4,1.0
stencil,sycl,2048,2048,2048,512,32_64_2_4_2,32,64,2,4,2,bayesian;random,2,29.056790828704834,28.99650764465332,442.5748108099049,443.49300645421744,256,9248,5,0.625
stencil,sycl,2048,2048,2048,512,32_64_2_4_4,32,64,2,4,4,bayesian;random,4,44.65332317352295,44.48759460449219,287.9972717012505,289.06369216692764,128,9248,5,0.3125
stencil,sycl,2048,2048,2048,512,32_64_8_1_2,32,64,8,1,2,bayesian,1,38.2607479095459,38.2607479095459,336.1081279017953,336.1081279017953,1024,10064,2,1.0
stencil,sycl,2048,2048,2048,512,32_64_8_1_4,32,64,8,1,4,bayesian;random,2,45.103455543518066,44.879777908325195,285.1237111388194,286.53770030387153,512,10064,4,1.0
stencil,sycl,2048,2048,2048,512,32_64_8_2_1,32,64,8,2,1,bayesian;random,2,35.16477298736572,34.94680976867676,365.7137908912006,367.98060930661387,1024,10064,2,1.0
stencil,sycl,2048,2048,2048,512,32_64_8_2_4,32,64,8,2,4,bayesian;random,3,45.14009920756022,45.08722114562988,284.88544836774037,285.2193598373148,256,10064,4,0.5
stencil,sycl,2048,2048,2048,512,32_64_8_4_1,32,64,8,4,1,bayesian;random,2,28.429439544677734,28.22022819519043,452.3636416286365,455.69257140846526,512,10064,4,1.0
stencil,sycl,2048,2048,2048,512,32_64_8_4_2,32,64,8,4,2,bayesian,2,28.857059001922607,28.85347843170166,445.63614570453694,445.69144002654605,256,10064,4,0.5
stencil,sycl,2048,2048,2048,512,32_64_8_4_4,32,64,8,4,4,bayesian,1,44.71649169921875,44.71649169921875,287.5840179614242,287.5840179614242,128,10064,4,0.25
stencil,sycl,2048,2048,2048,512,64_128_1_4_2,64,128,1,4,2,random,1,33.35398864746094,33.35398864746094,385.55353867636893,385.55353867636893,1024,34584,1,0.5
stencil,sycl,2048,2048,2048,512,64_128_1_4_4,64,128,1,4,4,bayesian;random,3,47.51396878560384,46.98227310180664,270.66929179000954,273.71490357935653,512,34584,1,0.25
stencil,sycl,2048,2048,2048,512,64_128_2_4_2,64,128,2,4,2,random,3,32.36569849650065,32.156267166137695,397.35381263577926,399.91421533970885,1024,34848,1,0.5
stencil,sycl,2048,2048,2048,512,64_128_2_4_4,64,128,2,4,4,bayesian;random,3,47.580151875813804,47.31742477416992,270.28103034477357,271.7761673078202,512,34848,1,0.25
stencil,sycl,2048,2048,2048,512,64_128_8_4_2,64,128,8,4,2,random,1,32.55050849914551,32.55050849914551,395.0705824561108,395.0705824561108,1024,36432,1,0.5
stencil,sycl,2048,2048,2048,512,64_128_8_4_4,64,128,8,4,4,random,1,48.00539970397949,48.00539970397949,267.8812890070358,267.8812890070358,512,36432,1,0.25
stencil,sycl,2048,2048,2048,512,64_32_0_1_2,64,32,0,1,2,bayesian;random,2,39.91643047332764,39.56007194519043,322.19247144261965,325.06888182147105,1024,8976,2,1.0
stencil,sycl,2048,2048,2048,512,64_32_0_1_4,64,32,0,1,4,bayesian;random,2,47.247066497802734,46.896034240722656,272.19590995179294,274.2182480929934,512,8976,4,1.0
stencil,sycl,2048,2048,2048,512,64_32_0_2_1,64,32,0,2,1,random,3,35.12590344746908,34.87190818786621,366.14079423600447,368.7709970650413,1024,8976,2,1.0
stencil,sycl,2048,2048,2048,512,64_32_0_2_2,64,32,0,2,2,bayesian,1,33.8328800201416,33.8328800201416,380.0961769835809,380.0961769835809,512,8976,4,1.0
stencil,sycl,2048,2048,2048,512,64_32_0_2_4,64,32,0,2,4,bayesian;random,2,46.132089614868164,46.11310577392578,278.75933297279835,278.8740453754347,256,8976,5,0.625
stencil,sycl,2048,2048,2048,512,64_32_0_4_2,64,32,0,4,2,random,1,30.722475051879883,30.722475051879883,418.5778759779031,418.5778759779031,256,8976,5,0.625
stencil,sycl,2048,2048,2048,512,64_32_0_4_4,64,32,0,4,4,bayesian;random,2,45.19666767120361,44.90582275390625,284.54046647401015,286.3715118298631,128,8976,5,0.3125
stencil,sycl,2048,2048,2048,512,64_32_1_1_2,64,32,1,1,2,bayesian;random,2,39.016295433044434,38.56446647644043,329.64362815965126,333.46107250974677,1024,9240,2,1.0
stencil,sycl,2048,2048,2048,512,64_32_1_1_4,64,32,1,1,4,bayesian;random,2,47.94424819946289,47.92773246765137,268.22299568660657,268.3153925690024,512,9240,4,1.0
stencil,sycl,2048,2048,2048,512,64_32_1_2_1,64,32,1,2,1,random,2,35.34627151489258,35.01789093017578,363.8533242229021,367.2336628622724,1024,9240,2,1.0
stencil,sycl,2048,2048,2048,512,64_32_1_2_4,64,32,1,2,4,random,2,45.86507701873779,45.76445960998535,280.3834873358581,280.99858408891015,256,9240,5,0.625
stencil,sycl,2048,2048,2048,512,64_32_1_4_1,64,32,1,4,1,bayesian;random,5,29.23886032104492,28.803308486938477,439.87924025249396,446.46775066939097,512,9240,4,1.0
stencil,sycl,2048,2048,2048,512,64_32_1_4_2,64,32,1,4,2,random,1,30.431283950805664,30.431283950805664,422.58316713776185,422.58316713776185,256,9240,5,0.625
stencil,sycl,2048,2048,2048,512,64_32_1_4_4,64,32,1,4,4,bayesian,1,45.23395919799805,45.23395919799805,284.2941139799486,284.2941139799486,128,9240,5,0.3125
stencil,sycl,2048,2048,2048,512,64_32_2_1_2,64,32,2,1,2,bayesian;random,2,39.24287509918213,39.054391860961914,327.7039458628906,329.27790548582016,1024,9504,2,1.0
